#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 10 18 50 165 11.9 14.3  3.44 10.81  6.99 234 1013.5  11.3  10.4 999.0 99.0 99.00
2019 01 10 19 50 165 11.2 14.4  3.09 10.00  6.72 221 1013.0  11.3  10.4 999.0 99.0 99.00
2019 01 10 20 50 164 11.9 13.8  3.44 10.81  6.88 230 1012.4  11.4  10.4 999.0 99.0 99.00
2019 01 10 21 50 166 11.5 14.5  3.32 10.00  6.66 225 1012.2  11.3  10.4 999.0 99.0 99.00
2019 01 10 22 50 160 12.1 14.7  3.56 10.00  6.83 218 1011.9  11.4  10.4 999.0 99.0 99.00
2019 01 10 23 50 161 12.3 15.0  3.25  8.33  6.40 217 1011.8  11.4  10.4 999.0 99.0 99.00
2019 01 11 00 50 161 11.9 14.7  3.25 10.00  6.42 214 1012.0  11.5  10.4 999.0 99.0 99.00
2019 01 11 01 50 159 11.9 14.2  3.15  8.33  6.34 198 1012.1  11.4  10.4 999.0 99.0 99.00
2019 01 11 02 50 158 11.2 14.6  3.41  9.09  6.78 208 1011.9  11.5  10.4 999.0 99.0 99.00
2019 01 11 03 50 161 12.1 14.8  3.51 10.00  6.79 220 1011.9  11.8  10.4 999.0 99.0 99.00
2019 01 11 04 50 158 11.0 13.6  3.61  8.33  6.93 204 1011.9  11.8  10.4 999.0 99.0 99.00
2019 01 11 05 50 158 10.5 12.6  3.79 10.00  7.06 219 1012.0  11.6  10.4 999.0 99.0 99.00
2019 01 11 06 50 156 10.6 12.3  3.54  9.09  6.87 214 1012.1  11.7  10.4 999.0 99.0 99.00
2019 01 11 07 50 153 10.0 12.1  3.65 10.00  7.02 226 1012.2  11.7  10.4 999.0 99.0 99.00
2019 01 11 08 50 149  9.1 11.0  3.73 10.00  7.38 222 1012.0  11.6  10.4 999.0 99.0 99.00
2019 01 11 09 50 148  9.7 11.4  3.59 10.00  7.43 215 1012.0  11.9  10.4 999.0 99.0 99.00
2019 01 11 10 50 144  9.5 11.2  3.56 10.00  7.36 223 1012.1  11.9  10.4 999.0 99.0 99.00
2019 01 11 11 50 140  9.0 10.6  3.76 10.00  7.63 218 1011.5  11.8  10.4 999.0 99.0 99.00
2019 01 11 12 50 144  8.7  9.9  3.55 10.81  7.53 220 1011.4  11.8  10.4 999.0 99.0 99.00
2019 01 11 13 50 136  7.3  8.9  3.32 10.00  7.68 209 1011.3  11.5  10.4 999.0 99.0 99.00
2019 01 11 14 50 137  7.6  8.8  3.51 10.81  7.98 223 1011.5  11.5  10.4 999.0 99.0 99.00
2019 01 11 15 50 133  6.7  8.3  3.27 10.81  7.69 230 1011.8  11.4  10.4 999.0 99.0 99.00
2019 01 11 16 50 127  6.8  8.0  3.50 11.43  8.22 234 1012.1  11.2  10.4 999.0 99.0 99.00
2019 01 11 17 50 114  6.3  7.3  3.18 10.81  7.89 226 1012.0  11.2  10.4 999.0 99.0 99.00
2019 01 11 18 50 107  5.9  7.1  3.70 11.43  8.45 231 1011.8  11.3  10.4 999.0 99.0 99.00
2019 01 11 19 50  91  4.7  6.3  3.78 11.43  8.77 222 1010.9  11.2  10.5 999.0 99.0 99.00
2019 01 11 20 50  95  4.6  6.2  3.41 11.43  8.45 223 1010.3  11.0  10.5 999.0 99.0 99.00
2019 01 11 21 50  92  4.0  4.9  3.31 12.12  8.50 220 1010.0  10.9  10.5 999.0 99.0 99.00
2019 01 11 22 50  88  4.3  5.7  3.45 10.81  8.61 219 1009.7  10.7  10.5 999.0 99.0 99.00
2019 01 11 23 50  86  4.8  7.2  3.66 10.81  9.13 234 1009.4  10.7  10.5 999.0 99.0 99.00
2019 01 12 00 50  97  4.4  6.2  3.88 11.43  9.53 236 1009.3  10.6  10.5 999.0 99.0 99.00
2019 01 12 01 50 100  4.1  6.4  3.84 12.90  9.55 251 1009.4  10.6  10.5 999.0 99.0 99.00
2019 01 12 02 50 128  6.4  7.8  3.83 10.81  9.61 234 1009.5  11.3  10.5 999.0 99.0 99.00
2019 01 12 03 50 124  6.1  7.9  4.08 11.43  9.66 232 1009.0  11.4  10.5 999.0 99.0 99.00
2019 01 12 04 50 125  6.1  7.6  3.82 11.43  9.50 236 1008.8  11.5  10.5 999.0 99.0 99.00
2019 01 12 05 50 127  7.4  8.9  3.55 12.12  9.58 230 1009.2  11.5  10.5 999.0 99.0 99.00
2019 01 12 06 50 128  5.8  7.1  3.55 12.12  9.30 249 1009.2  11.1  10.5 999.0 99.0 99.00
2019 01 12 07 50 131  6.5  7.8  3.29 11.43  8.94 222 1009.4  11.3  10.5 999.0 99.0 99.00
2019 01 12 08 50 138  6.6  8.6  3.28 12.12  9.22 225 1009.3  11.4  10.4 999.0 99.0 99.00
2019 01 12 09 50 139  7.0  9.1  3.69 12.90  9.36 260 1009.4  11.3  10.5 999.0 99.0 99.00
2019 01 12 10 50 143  8.1 10.1  3.37 12.90  8.98 248 1009.6  11.4  10.5 999.0 99.0 99.00
2019 01 12 11 50 147  8.3 10.5  3.62 11.43  9.09 217 1009.3  11.6  10.4 999.0 99.0 99.00
2019 01 12 12 50 151  7.8  9.2  3.94 11.43  9.19 217 1009.1  11.4  10.4 999.0 99.0 99.00
2019 01 12 13 50 144  9.2 11.7  4.27 11.43  9.23 214 1009.0  11.2  10.5 999.0 99.0 99.00
2019 01 12 14 50 151 10.2 12.2  4.07 10.81  8.59 205 1008.9  11.4  10.5 999.0 99.0 99.00
2019 01 12 15 50 157 10.7 13.6  3.89 11.43  8.03 215 1009.6  11.4  10.5 999.0 99.0 99.00
2019 01 12 16 50 153 11.0 13.7  3.66 12.12  7.61 207 1010.3  11.6  10.5 999.0 99.0 99.00
2019 01 12 17 50 149 10.8 13.5  3.74 11.43  7.57 227 1010.6  11.5  10.5 999.0 99.0 99.00
2019 01 12 18 50 156 11.3 13.9  3.78 12.12  7.52 221 1011.1  11.4  10.5 999.0 99.0 99.00
2019 01 12 19 50 165 10.1 12.8  3.73 11.43  7.73 207 1011.3  11.4  10.4 999.0 99.0 99.00
2019 01 12 20 50 169  8.6 10.8  3.60 12.12  7.37 221 1011.6  11.4  10.4 999.0 99.0 99.00
2019 01 12 21 50 169  8.7 10.1  3.39 12.90  7.47 244 1011.8  11.4  10.5 999.0 99.0 99.00
2019 01 12 22 50 169  8.3 10.4  3.44 12.90  7.83 269 1012.5  11.3  10.5 999.0 99.0 99.00
2019 01 12 23 50 159  6.6  8.2  3.19 12.12  7.50 245 1013.4  11.0  10.5 999.0 99.0 99.00
2019 01 13 00 50 153  6.7  7.9  3.10 12.90  7.31 272 1013.8  10.9  10.4 999.0 99.0 99.00
2019 01 13 01 50 150  5.8  7.0  3.07 12.90  7.75 262 1014.3  10.9  10.4 999.0 99.0 99.00
2019 01 13 02 50 150  4.4  5.5  3.33 10.81  7.92 211 1014.5  10.7  10.4 999.0 99.0 99.00
2019 01 13 03 50 142  5.0  6.1  3.30 11.43  8.23 239 1015.0  10.7  10.4 999.0 99.0 99.00
2019 01 13 04 50 124  6.9  8.4  2.91 11.43  7.93 239 1015.3  10.8  10.4 999.0 99.0 99.00
2019 01 13 05 50 133  6.8  8.5  2.79 10.81  8.10 235 1015.6  10.9  10.4 999.0 99.0 99.00
2019 01 13 06 50 135  6.6  7.6  2.74 11.43  7.68 253 1016.1  11.0  10.4 999.0 99.0 99.00
2019 01 13 07 50 129  5.6  6.8  2.72 12.12  7.77 264 1016.5  11.0  10.4 999.0 99.0 99.00
2019 01 13 08 50 120  5.9  7.5  2.66 10.00  7.84 212 1016.4  10.9  10.4 999.0 99.0 99.00
2019 01 13 09 50 116  5.5  6.7  2.27 12.90  7.38 274 1016.7  10.9  10.4 999.0 99.0 99.00
2019 01 13 10 50 117  5.4  6.5  2.43 10.00  7.76 227 1017.0  10.8  10.4 999.0 99.0 99.00
2019 01 13 11 50  98  4.6  5.7  2.21 10.00  7.54 213 1017.0  10.7  10.4 999.0 99.0 99.00
2019 01 13 12 50  91  4.3  6.0  2.39 10.00  7.59 230 1017.2  10.4  10.4 999.0 99.0 99.00
2019 01 13 13 50  82  3.3  4.6  2.50 10.00  8.05 232 1017.3  10.3  10.4 999.0 99.0 99.00
2019 01 13 14 50  74  3.9  5.2  2.31 10.00  7.71 230 1017.2  10.2  10.4 999.0 99.0 99.00
2019 01 13 15 50  63  3.0  3.9  2.26 10.00  7.77 229 1017.3  10.2  10.3 999.0 99.0 99.00
2019 01 13 16 50  57  4.0  5.5  1.95 11.43  7.66 247 1017.8  10.3  10.3 999.0 99.0 99.00
2019 01 13 17 50  76  4.0  5.1  2.05 12.12  7.74 272 1018.6  10.5  10.3 999.0 99.0 99.00
2019 01 13 18 50  96  4.0  5.0  2.07 11.43  8.02 256 1018.8  10.5  10.4 999.0 99.0 99.00
2019 01 13 19 50 105  4.9  6.1  2.06 21.05  7.59 284 1018.0  10.6  10.4 999.0 99.0 99.00
2019 01 13 20 50 122  5.2  6.7  1.97 21.05  8.01 274 1017.7  10.6  10.4 999.0 99.0 99.00
2019 01 13 21 50 132  4.8  5.8  2.25 21.05  8.61 276 1017.8  10.7  10.4 999.0 99.0 99.00
2019 01 13 22 50 150  4.4  5.4  2.57 21.05  9.99 289 1017.9  10.8  10.4 999.0 99.0 99.00
2019 01 13 23 50 144  2.9  3.6  2.37 19.05  9.12 281 1017.8  10.7  10.4 999.0 99.0 99.00
2019 01 14 00 50 124  1.8  2.7  2.59 19.05  9.54 284 1017.9  10.5  10.4 999.0 99.0 99.00
2019 01 14 01 50  79  1.4  2.3  2.58 19.05  9.61 275 1017.9  10.2  10.4 999.0 99.0 99.00
2019 01 14 02 50  76  2.4  3.5  2.80 19.05 10.48 298 1017.9  10.0  10.4 999.0 99.0 99.00
2019 01 14 03 50  73  2.8  3.9  2.80 19.05 11.07 282 1017.9  10.1  10.4 999.0 99.0 99.00
2019 01 14 04 50  58  3.0  4.1  2.46 19.05 10.15 284 1018.0  10.1  10.4 999.0 99.0 99.00
2019 01 14 05 50  42  3.4  4.8  3.14 19.05 11.26 290 1018.3  10.1  10.4 999.0 99.0 99.00
2019 01 14 06 50  34  2.9  3.9  3.12 19.05 11.41 295 1018.2  10.1  10.3 999.0 99.0 99.00
2019 01 14 07 50  38  3.2  4.5  3.16 19.05 11.44 294 1017.7  10.3  10.3 999.0 99.0 99.00
2019 01 14 08 50  18  3.8  5.0  3.25 17.39 12.09 290 1017.1  10.3  10.3 999.0 99.0 99.00
2019 01 14 09 50  16  3.9  4.7  3.04 17.39 11.85 286 1016.8  10.2  10.3 999.0 99.0 99.00
2019 01 14 10 50  31  3.9  5.3  2.70 17.39 10.87 288 1016.9  10.0  10.3 999.0 99.0 99.00
2019 01 14 11 50  26  4.4  6.0  2.81 17.39 10.75 287 1016.5  10.2  10.3 999.0 99.0 99.00
2019 01 14 12 50  37  5.2  6.5  2.52 19.05  9.81 303 1015.9  10.0  10.3 999.0 99.0 99.00
2019 01 14 13 50  21  5.9  6.9  2.73 19.05 10.16 291 1015.2   9.8  10.3 999.0 99.0 99.00
2019 01 14 14 50  36  6.0  7.3  2.67 17.39  9.49 290 1014.9   9.4  10.3 999.0 99.0 99.00
2019 01 14 15 50  57  5.4  7.2  2.58 17.39  9.31 294 1014.3   9.4  10.3 999.0 99.0 99.00
2019 01 14 16 50  96  3.9  5.4  2.60 17.39  9.49 287 1014.3   9.6  10.4 999.0 99.0 99.00
2019 01 14 17 50 123  2.9  4.4  2.65 17.39 10.00 278 1014.5  10.1  10.4 999.0 99.0 99.00
2019 01 14 18 50 143  3.0  4.4  2.84 16.00 10.35 291 1014.5  10.2  10.4 999.0 99.0 99.00
2019 01 14 19 50 125  2.8  4.2  2.77 17.39 10.80 287 1013.7  10.3  10.4 999.0 99.0 99.00
2019 01 14 20 50 112  4.8  6.3  3.17 16.00 11.26 290 1012.8  10.2  10.5 999.0 99.0 99.00
2019 01 14 21 50 122  5.3  7.2  2.82 16.00 10.23 293 1012.2  10.2  10.4 999.0 99.0 99.00
2019 01 14 22 50 101  4.7  6.1  2.75 14.81  9.91 284 1011.6  10.2  10.4 999.0 99.0 99.00
2019 01 14 23 50 105  4.9  6.6  2.71 14.81  9.88 284 1011.3  10.3  10.4 999.0 99.0 99.00
2019 01 15 00 50  91  4.9  6.6  2.51 16.00  9.18 297 1010.7  10.3  10.4 999.0 99.0 99.00
2019 01 15 01 50  63  5.4  6.7  2.59 16.00  9.01 282 1010.2  10.2  10.4 999.0 99.0 99.00
2019 01 15 02 50  82  4.9  6.3  2.74 16.00  8.98 290 1009.9  10.4  10.4 999.0 99.0 99.00
2019 01 15 03 50  96  4.0  5.6  2.57 16.00  9.24 283 1009.6  10.5  10.4 999.0 99.0 99.00
2019 01 15 04 50 110  6.4  8.1  2.68 13.79  9.30 290 1009.3  10.8  10.4 999.0 99.0 99.00
2019 01 15 05 50 125  7.3  9.4  2.46 16.00  8.52 279 1009.3  10.6  10.4 999.0 99.0 99.00
2019 01 15 06 50 133  7.7  9.6  2.73 13.79  8.17 272 1009.5  10.4  10.4 999.0 99.0 99.00
2019 01 15 07 50 130  7.6 10.1  2.89 14.81  8.48 291 1009.2  10.1  10.4 999.0 99.0 99.00
2019 01 15 08 50 133  8.5 10.3  2.85 13.79  8.05 297 1008.6  10.3  10.4 999.0 99.0 99.00
2019 01 15 09 50 140  8.5 10.4  2.94 16.00  7.72 286 1008.4  10.2  10.4 999.0 99.0 99.00
2019 01 15 10 50 138  7.7  9.4  3.07 16.00  8.10 287 1008.5  10.2  10.4 999.0 99.0 99.00
2019 01 15 11 50 149  7.9  9.9  2.69 14.81  7.85 288 1008.2  10.5  10.4 999.0 99.0 99.00
2019 01 15 12 50 146  7.0  8.3  2.73 14.81  7.66 300 1008.0  10.5  10.4 999.0 99.0 99.00
2019 01 15 13 50 153  7.4  9.4  2.71 13.79  7.97 296 1007.7  10.6  10.4 999.0 99.0 99.00
2019 01 15 14 50 149  7.0  8.8  2.71 14.81  7.93 289 1008.0  10.4  10.4 999.0 99.0 99.00
2019 01 15 15 50 152  7.3  9.4  2.74 14.81  7.95 290 1007.7  10.4  10.4 999.0 99.0 99.00
2019 01 15 16 50 150  7.6  9.3  2.60 13.79  7.60 285 1007.7  10.5  10.4 999.0 99.0 99.00
2019 01 15 17 50 140  7.0  9.1  2.48 13.79  7.18 288 1008.2  10.5  10.4 999.0 99.0 99.00
2019 01 15 18 50 144  7.0  9.0  2.56 12.90  7.52 293 1008.4  10.4  10.4 999.0 99.0 99.00
2019 01 15 19 50 135  6.8  8.4  2.61 14.81  7.70 295 1007.8  10.2  10.5 999.0 99.0 99.00
2019 01 15 20 50 132  7.4  9.1  2.71 13.79  7.77 288 1007.0  10.2  10.6 999.0 99.0 99.00
2019 01 15 21 50 135  7.5  9.2  2.82 13.79  8.25 288 1006.3  10.0  10.6 999.0 99.0 99.00
2019 01 15 22 50 119  7.6  9.2  2.45 12.90  7.58 292 1005.9  10.0  10.6 999.0 99.0 99.00
2019 01 15 23 50 129  8.1  9.6  2.62 14.81  8.05 279 1005.8  10.1  10.6 999.0 99.0 99.00
2019 01 16 00 50 130  8.0  9.9  2.26 12.90  6.89 300 1005.4  10.2  10.5 999.0 99.0 99.00
2019 01 16 01 50 136  7.5  9.7  2.40 11.43  7.29 281 1005.2  10.3  10.5 999.0 99.0 99.00
2019 01 16 02 50 133  7.2  8.7  2.38 13.79  7.71 280 1004.7  10.5  10.6 999.0 99.0 99.00
2019 01 16 03 50 137  6.8  8.2  2.22 12.90  7.42 293 1004.5  10.6  10.5 999.0 99.0 99.00
2019 01 16 04 50 138  5.9  7.4  2.19 13.79  7.49 286 1004.1  10.7  10.6 999.0 99.0 99.00
2019 01 16 05 50 131  7.4  9.6  2.00 12.90  7.24 278 1003.9  10.1  10.5 999.0 99.0 99.00
2019 01 16 06 50 130  7.7  9.3  2.28 13.79  7.95 281 1003.7  10.3  10.5 999.0 99.0 99.00
2019 01 16 07 50 133  9.3 11.6  2.23 12.90  7.47 288 1003.7  10.1  10.5 999.0 99.0 99.00
2019 01 16 08 50 124 10.0 12.3  2.27 12.90  7.08 281 1002.9  10.2  10.5 999.0 99.0 99.00
2019 01 16 09 50 129  9.3 11.7  2.39 13.79  6.77 295 1002.7  10.0  10.5 999.0 99.0 99.00
2019 01 16 10 50 130  8.6 10.7  2.50 14.81  6.85 275 1003.0  10.4  10.6 999.0 99.0 99.00
2019 01 16 11 50 132  9.9 12.2  2.59 13.79  7.21 297 1002.2  10.3  10.6 999.0 99.0 99.00
2019 01 16 14 50 138 10.4 12.2  2.71 16.00  6.58 293 1001.9  10.8  10.5 999.0 99.0 99.00
2019 01 16 15 50 142 11.4 13.4  2.67 14.81  6.49 272 1001.8  10.4  10.5 999.0 99.0 99.00
2019 01 16 16 50 138 13.2 16.2  3.10 16.00  6.87 271 1001.7   9.9  10.6 999.0 99.0 99.00
2019 01 16 17 50 135 13.2 16.8  3.14 16.00  6.34 114 1001.6   9.7  10.6 999.0 99.0 99.00
2019 01 16 18 50 141 12.3 14.9  3.29 17.39  6.52 279 1001.6  10.3  10.6 999.0 99.0 99.00
2019 01 16 19 50 137 13.3 16.3  3.10 16.00  6.34 277 1000.7  10.3  10.6 999.0 99.0 99.00
2019 01 16 20 50 131 11.7 14.8  3.55 14.81  7.16 290  999.7  10.1  10.6 999.0 99.0 99.00
2019 01 16 21 50 132 13.4 16.3  3.20 14.81  6.70 273  998.4  10.3  10.6 999.0 99.0 99.00
2019 01 16 22 50 122 13.4 16.0  3.31  6.67  6.50 174  996.9  10.3  10.6 999.0 99.0 99.00
2019 01 16 23 50 114 13.2 16.1  3.24  8.33  6.60 185  995.5  10.4  10.6 999.0 99.0 99.00
2019 01 17 00 50 116 14.4 17.6  3.35 14.81  6.34 323  994.1  10.8  10.6 999.0 99.0 99.00
2019 01 17 01 50 114 14.0 17.4  3.57  7.69  6.66 185  993.1  10.4  10.6 999.0 99.0 99.00
2019 01 17 02 50 122 14.2 18.0  3.55  8.33  6.55 180  992.1  10.6  10.6 999.0 99.0 99.00
2019 01 17 03 50 129 15.0 18.1  3.56  7.14  6.45 160  991.7  10.7  10.6 999.0 99.0 99.00
2019 01 17 04 50 140 13.6 17.8  4.33  9.09  6.89 178  991.7  11.0  10.6 999.0 99.0 99.00
2019 01 17 05 50 143 13.4 17.2  4.11  8.33  6.85 190  991.3  11.6  10.6 999.0 99.0 99.00
2019 01 17 06 50 149 13.4 16.5  4.26  9.09  7.06 194  991.0  11.2  10.6 999.0 99.0 99.00
2019 01 17 07 50 141 13.0 16.7  4.18  7.14  7.16 142  990.4  11.6  10.6 999.0 99.0 99.00
2019 01 17 08 50 137 13.9 17.2  3.97 10.81  7.08 197  989.3  11.2  10.6 999.0 99.0 99.00
2019 01 17 09 50 148 14.2 17.5  4.33 10.81  7.18 190  988.6  11.5  10.5 999.0 99.0 99.00
2019 01 17 10 50 146 13.4 16.7  4.50  7.69  7.18 170  988.2  11.4  10.5 999.0 99.0 99.00
2019 01 17 11 50 155 15.7 19.4  4.29 10.00  7.23 177  987.0  11.7  10.5 999.0 99.0 99.00
2019 01 17 12 50 152 14.6 18.9  4.88 10.81  7.70 190  986.8  11.1  10.4 999.0 99.0 99.00
2019 01 17 13 50 155 14.4 17.9  4.98 12.12  7.93 186  986.4  11.6  10.4 999.0 99.0 99.00
2019 01 17 14 50 159 15.4 20.5  5.34 10.81  7.97 185  986.3  11.3  10.4 999.0 99.0 99.00
2019 01 17 15 50 168 14.3 17.9  5.57 10.81  8.24 183  986.6  10.9  10.4 999.0 99.0 99.00
2019 01 17 16 50 175 14.6 20.2  6.00 10.81  8.56 185  986.9  10.8  10.4 999.0 99.0 99.00
2019 01 17 17 50 190 14.4 17.3  6.16 11.43  8.65 181  988.7  11.0  10.4 999.0 99.0 99.00
2019 01 17 18 50 187 13.1 16.7  6.26 12.12  8.96 187  990.4  11.0  10.4 999.0 99.0 99.00
2019 01 17 19 50 196 13.1 16.5  7.01 14.81  9.85 210  991.6  10.8  10.4 999.0 99.0 99.00
2019 01 17 20 50 205 13.9 18.0  7.01 16.00  9.87 216  992.8  10.4  10.4 999.0 99.0 99.00
2019 01 17 21 50 210 13.7 17.6  7.76 12.90 10.19 211  994.5  10.6  10.4 999.0 99.0 99.00
2019 01 17 22 50 209 12.5 15.5  6.34 14.81  9.36 214  996.5  10.7  10.4 999.0 99.0 99.00
2019 01 17 23 50 207 12.5 15.6  5.96 14.81  9.32 233  998.4  10.8  10.4 999.0 99.0 99.00
2019 01 18 00 50 209 11.7 15.8  6.44 14.81  9.48 226 1000.2  10.8  10.4 999.0 99.0 99.00
2019 01 18 01 50 213 11.8 14.3  5.39 13.79  8.88 224 1001.9  10.7  10.4 999.0 99.0 99.00
2019 01 18 02 50 219 12.2 15.8  5.42 13.79  8.87 219 1003.7  10.6  10.3 999.0 99.0 99.00
2019 01 18 03 50 218 12.4 15.7  5.42 12.12  8.90 211 1005.3  10.5  10.3 999.0 99.0 99.00
2019 01 18 04 50 221 12.6 16.5  5.66 13.79  9.02 226 1006.8  10.6  10.3 999.0 99.0 99.00
2019 01 18 05 50 221 10.5 13.0  5.75 13.79  9.17 230 1008.6  10.5  10.3 999.0 99.0 99.00
2019 01 18 06 50 210 11.7 15.4  5.28 12.12  8.95 224 1010.2  10.1  10.3 999.0 99.0 99.00
2019 01 18 07 50 208 11.0 13.7  5.86 13.79  9.37 232 1011.9  10.7  10.3 999.0 99.0 99.00
2019 01 18 08 50 212 10.5 13.2  5.79 13.79  8.98 231 1013.0  10.8  10.3 999.0 99.0 99.00
2019 01 18 09 50 204  8.8 11.3  5.96 13.79  9.39 234 1013.7  10.6  10.4 999.0 99.0 99.00
2019 01 18 10 50 197  9.7 11.8  5.84 13.79  9.44 233 1014.1  10.6  10.4 999.0 99.0 99.00
2019 01 18 11 50 189  8.7 11.2  6.00 12.90  9.44 239 1014.5  10.7  10.4 999.0 99.0 99.00
2019 01 18 12 50 189  9.7 12.1  5.88 13.79  9.49 236 1015.1  10.8  10.4 999.0 99.0 99.00
2019 01 18 13 50 185  8.9 11.4  5.43 13.79  9.25 232 1015.0  10.7  10.4 999.0 99.0 99.00
2019 01 18 14 50 181  9.3 11.2  5.49 13.79  9.54 245 1014.6  10.7  10.4 999.0 99.0 99.00
2019 01 18 15 50 172  9.0 11.3  5.73 13.79  9.89 251 1014.6  10.8  10.4 999.0 99.0 99.00
2019 01 18 16 50 167 10.0 12.2  4.73 12.12  8.77 255 1014.2  10.9  10.4 999.0 99.0 99.00
2019 01 18 17 50 179 10.6 13.4  4.89 13.79  8.74 247 1014.5  10.6  10.4 999.0 99.0 99.00
2019 01 18 18 50 164 11.2 13.0  5.26 12.90  9.05 246 1014.1   9.6  10.4 999.0 99.0 99.00
2019 01 18 19 50 147 11.4 14.0  4.77 12.90  8.47 263 1011.9   9.7  10.4 999.0 99.0 99.00
2019 01 18 20 50 147 15.2 19.5  4.59 12.90  8.10 260 1009.6   9.7  10.4 999.0 99.0 99.00
2019 01 18 21 50 147 15.5 19.8  4.37 12.90  7.35 274 1007.9   9.3  10.5 999.0 99.0 99.00
2019 01 18 22 50 145 15.7 19.1  4.66 12.90  7.16 273 1006.1   9.4  10.5 999.0 99.0 99.00
2019 01 18 23 50 153 12.0 15.4  5.00 12.90  7.59 260 1005.4  10.0  10.5 999.0 99.0 99.00
2019 01 19 00 50 179 13.5 16.5  4.73  8.33  7.15 179 1003.8  11.3  10.5 999.0 99.0 99.00
2019 01 19 01 50 185 13.4 15.5  5.09  9.09  7.80 190 1003.3  11.8  10.5 999.0 99.0 99.00
2019 01 19 02 50 185 13.1 16.3  4.80 12.12  7.60 243 1003.2  12.0  10.5 999.0 99.0 99.00
2019 01 19 03 50 191 13.9 16.4  4.89 10.81  7.76 191 1003.9  12.0  10.4 999.0 99.0 99.00
2019 01 19 04 50 194 13.7 16.3  5.29 10.81  7.87 185 1004.2  12.2  10.4 999.0 99.0 99.00
2019 01 19 05 50 207 14.1 17.1  5.05 10.00  8.02 193 1005.2  12.5  10.4 999.0 99.0 99.00
2019 01 19 06 50 223 13.3 16.4  4.99 10.81  7.92 180 1007.2  12.0  10.4 999.0 99.0 99.00
2019 01 19 07 50 234 11.8 15.2  5.27 11.43  8.25 198 1009.4  11.4  10.4 999.0 99.0 99.00
2019 01 19 08 50 238 10.9 13.7  5.14 10.81  8.08 184 1011.3  11.1  10.4 999.0 99.0 99.00
2019 01 19 09 50 230 10.1 12.6  4.78 10.81  8.10 197 1012.7  11.0  10.4 999.0 99.0 99.00
2019 01 19 10 50 226  8.6 11.2  5.34 10.81  8.49 194 1014.4  10.9  10.4 999.0 99.0 99.00
2019 01 19 11 50 222  8.9 11.4  5.39 11.43  8.52 200 1015.5  10.9  10.4 999.0 99.0 99.00
2019 01 19 12 50 217  8.4 10.8  5.40 12.12  8.75 240 1016.3  10.9  10.4 999.0 99.0 99.00
2019 01 19 13 50 206  7.2  9.0  5.49 11.43  8.98 212 1017.2  10.7  10.4 999.0 99.0 99.00
2019 01 19 14 50 219  6.1  8.5  5.31 11.43  8.73 203 1018.2  10.6  10.4 999.0 99.0 99.00
2019 01 19 15 50 202  5.6  7.7  6.16 11.43  9.44 238 1018.6  10.5  10.4 999.0 99.0 99.00
2019 01 19 16 50 212  6.0  7.7  5.68 13.79  9.08 251 1019.3  10.6  10.4 999.0 99.0 99.00
2019 01 19 17 50 203  6.4  8.5  5.49 12.90  9.04 249 1019.9  10.6  10.4 999.0 99.0 99.00
2019 01 19 18 50 194  7.0  9.0  6.23 12.90  9.63 249 1020.5  10.6  10.4 999.0 99.0 99.00
2019 01 19 19 50 203  7.4  9.5  5.93 12.12  9.53 248 1020.6  10.7  10.4 999.0 99.0 99.00
2019 01 19 20 50 207  7.4  9.2  6.10 12.90  9.80 248 1020.9  10.6  10.4 999.0 99.0 99.00
2019 01 19 21 50 210  6.5  8.9  5.20 13.79  9.07 260 1021.1  10.6  10.4 999.0 99.0 99.00
2019 01 19 22 50 217  8.0 10.4  5.77 13.79  9.41 264 1021.2   9.7  10.4 999.0 99.0 99.00
2019 01 19 23 50 198  5.1  7.0  5.11 12.12  9.24 263 1021.5  10.2  10.4 999.0 99.0 99.00
2019 01 20 00 50 196  4.4  5.5  5.78 12.90  9.58 264 1021.3   9.9  10.4 999.0 99.0 99.00
2019 01 20 01 50 194  2.9  4.1  5.16 12.90  9.56 258 1021.2   9.9  10.4 999.0 99.0 99.00
2019 01 20 02 50 195  1.7  2.8  5.52 12.90  9.90 260 1020.8   9.9  10.4 999.0 99.0 99.00
2019 01 20 03 50 171  2.4  3.5  5.47 12.90  9.71 271 1020.4   9.9  10.4 999.0 99.0 99.00
2019 01 20 04 50 165  1.2  2.7  4.91 12.90  9.47 259 1019.9   9.8  10.4 999.0 99.0 99.00
2019 01 20 05 50 144  1.1  2.6  4.63 12.12  9.41 261 1019.5   9.8  10.4 999.0 99.0 99.00
2019 01 20 06 50 122  1.6  3.3  4.69 12.12  9.66 266 1018.9   9.9  10.4 999.0 99.0 99.00
2019 01 20 07 50  68  2.6  4.5  4.71 12.12  9.66 269 1018.2   9.9  10.4 999.0 99.0 99.00
2019 01 20 08 50  76  3.4  4.9  4.40 12.90  9.10 277 1017.1   9.8  10.3 999.0 99.0 99.00
2019 01 20 09 50  86  3.8  5.1  4.30 12.12  9.39 283 1016.4   9.8  10.3 999.0 99.0 99.00
2019 01 20 10 50  88  4.2  6.7  4.11 12.12  9.32 252 1015.8   9.9  10.4 999.0 99.0 99.00
